    i     j      r(x)           v(x)           r(y)           v(y)           r(z)           v(z)
   19    85    0.02306600    -0.03826078     0.02351600    -0.03900771     0.00000000     0.00000000
   19    86    0.02351600    -0.03900771    -0.02306600     0.03826078     0.00000000     0.00000000
   19    87   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.18322100    -0.00297615
   19    88   -0.03515200    -0.01035229     0.02542600     0.00748757     0.00000000     0.00000000
   19    89   -0.02542600    -0.00748757    -0.03515200    -0.01035229     0.00000000     0.00000000
   19    90   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.33031400    -0.01460163
   19    91    0.00000000     0.00000000     0.00000000     0.00000000    -0.15040000    -0.02227607
   19    92   -0.03510200    -0.01227412    -0.03347000    -0.01170311    -0.00000000    -0.00000000
   19    93    0.03347000     0.01170311    -0.03510200    -0.01227412    -0.00000000    -0.00000000
   19    94   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.26031700    -0.01120690
   19    95    0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000
   19    96   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000
   19    97    0.00000000     0.00000000     0.00000000     0.00000000    -0.01399300     0.03027520
   19    98    0.02981500    -0.01230885    -0.01926900     0.00795505     0.00000000    -0.00000000
   19    99   -0.01926900     0.00795505    -0.02981500     0.01230885    -0.00000000    -0.00000000
   19   100   -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000
   20    21    0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000
   20    22   -0.61373000    12.17564353     0.47545600    -9.43242454     0.00000000     0.00000000
   20    23   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.04028700     0.03450965
   20    24    0.00000000     0.00000000     0.00000000     0.00000000     0.72845800    -0.62406862
   20    25   -0.73660700    -0.90887047    -0.95083000    -1.17319473     0.00000000    -0.00000000
   20    26   -1.05797400    -0.79377097     0.81961100     0.61492937     0.00000000     0.00000000
   20    27   -0.46986400    -0.77269840     0.36400300     0.59860505    -0.00000000     0.00000000
   20    28    0.00000000     0.00000000    -0.00000000    -0.00000000     0.52921200    -0.24910331
   20    29    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.06826900     0.03213303
   20    30   -0.41827800    -0.52678725    -0.57824300    -0.72824521    -0.00000000     0.00000000
   20    31   -0.57824300    -0.72824521     0.41827800     0.52678725     0.00000000    -0.00000000
   20    32   -0.01410200    -0.01578622     0.01092500     0.01223201    -0.00000000    -0.00000000
   20    33   -0.00000000     0.00000000     0.00000000    -0.00000000    -0.03139400     0.00390756
   20    34    0.00000000     0.00000000     0.00000000    -0.00000000    -1.36670600     0.17022774
   20    35    0.00000000     0.00000000     0.00000000     0.00000000     0.00894100    -0.08119949
   20    36    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000500     0.00004136
   20    37   -0.18438400    -0.11072941     0.14284200     0.08578286     0.00000000    -0.00000000
   20    38    0.21130900     0.34444186    -0.16370100    -0.26683984     0.00000000    -0.00000000
   20    39   -0.68766100    -0.61555663     0.53273000     0.47687461    -0.00000000    -0.00000000
   20    40    0.25370400     0.13234719    -0.19654400    -0.10252776     0.00000000     0.00000000
   20    41    0.00000000     0.00000000    -0.00000000    -0.00000000     0.28480800    -0.10757147
   20    42    0.00000000     0.00000000     0.00000000     0.00000000    -0.00972300     0.00367061
   20    43   -0.09235300    -0.07300235     0.06891100     0.05447255     0.00000000    -0.00000000
   20    44    0.06891100     0.05447255     0.09235300     0.07300235     0.00000000    -0.00000000
   20    45   -0.14309600    -0.03742056     0.11085700     0.02898935     0.00000000     0.00000000
   20    46   -0.01707900    -0.00977895     0.01323100     0.00757525    -0.00000000    -0.00000000
   20    47   -0.23111500     0.09367202    -0.29832900     0.12091524    -0.00000000    -0.00000000
   20    48   -0.00923600     0.02210379     0.00715500    -0.01712605     0.00000000    -0.00000000
   20    49   -0.00000000     0.00000000    -0.00000000     0.00000000     0.04887600     0.02021856
   20    50    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00047600    -0.00019545
   20    51    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.12042800    -0.08377821
   20    52    0.00000000    -0.00000000    -0.00000000     0.00000000     0.86507100     0.60179976
   20    53   -0.00761200     0.20999791    -0.00540500     0.14910490     0.00000000     0.00000000
   20    54    0.00540500    -0.14910490    -0.00761200     0.20999791     0.00000000     0.00000000
   20    55    0.01331900     0.01266614    -0.01031800    -0.00981147    -0.00000000    -0.00000000
   20    56   -0.08161200     0.15136117     0.06322500    -0.11726063     0.00000000     0.00000000
   20    57    0.00000000     0.00000000     0.00000000     0.00000000     0.07640200     0.02313856
   20    58   -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.56308300    -0.17052552
   20    59    0.63228700     0.32202742    -0.86638600    -0.44125525     0.00000000     0.00000000
   20    60    0.86638600     0.44125525     0.63228700     0.32202742    -0.00000000    -0.00000000
   20    61    0.00000000     0.00000000     0.00000000     0.00000000     0.02852100     0.00850288
   20    62   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.14089100     0.04199986
   20    63   -0.46432700    -0.16977200    -0.10501000    -0.03839486     0.00000000     0.00000000
   20    64   -0.10501000    -0.03839486     0.46432700     0.16977200    -0.00000000    -0.00000000
   20    65    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   20    66    0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000
   20    67    0.03836300     0.04153356     0.04952000     0.05361288     0.00000000     0.00000000
   20    68   -0.00000000     0.00000000    -0.00000000     0.00000000    -0.05180100     0.01211871
   20    69   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.30254000    -0.07077618
   20    70   -0.10046400     0.07010514    -0.05307000     0.03703259     0.00000000     0.00000000
   20    71    0.05307000    -0.03703259    -0.10046400     0.07010514    -0.00000000     0.00000000
   20    72   -0.01784000    -0.00029254     0.01382100     0.00022687     0.00000000     0.00000000
   20    73    0.00000000    -0.00000000     0.00000000     0.00000000     0.01219000    -0.01351647
   20    74    0.00000000    -0.00000000    -0.00000000     0.00000000    -0.08352800     0.09261231
   20    75   -0.06722700     0.08847735     0.05208100    -0.06854371    -0.00000000     0.00000000
   20    76   -0.09218600    -0.01910955     0.07141700     0.01480498    -0.00000000     0.00000000
   20    77    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00572600     0.00385619
   20    78   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.03763900    -0.02535342
   20    79    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
   20    80   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000
   20    81    0.02628400    -0.05463879     0.00323200    -0.00671787     0.00000000     0.00000000
   20    82    0.00323200    -0.00671787    -0.02628400     0.05463879     0.00000000    -0.00000000
   20    83    0.01352200    -0.01909028     0.01967500    -0.02777672    -0.00000000    -0.00000000
   20    84    0.01967500    -0.02777672    -0.01352200     0.01909028     0.00000000     0.00000000
   20    85    0.00000000     0.00000000    -0.00000000    -0.00000000     0.01166400    -0.00441565
   20    86   -0.00000000    -0.00000000     0.00000000    -0.00000000     0.09957000    -0.03769823
   20    87   -0.11266200    -0.07907423     0.08727900     0.06125968     0.00000000     0.00000000
   20    88   -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.05880700     0.05409440
   20    89    0.00000000     0.00000000    -0.00000000     0.00000000     0.00193600    -0.00178010
   20    90    0.02737500     0.00159143    -0.02120700    -0.00123364    -0.00000000     0.00000000
   20    91    0.05988600     0.03690152    -0.04639300    -0.02858766     0.00000000    -0.00000000
   20    92   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.09171700     0.00775600
   20    93    0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.60656100    -0.05128890
   20    94    0.12364300     0.03493114    -0.09578600    -0.02706113    -0.00000000     0.00000000
   20    95   -0.05897600    -0.02982517     0.03963200     0.02004345     0.00000000     0.00000000
   20    96    0.03963200     0.02004345     0.05897600     0.02982517    -0.00000000    -0.00000000
   20    97    0.09002000     0.02738325    -0.06973800    -0.02121405    -0.00000000    -0.00000000
   20    98   -0.00000000    -0.00000000     0.00000000    -0.00000000    -0.04191000     0.00146899
   20    99    0.00000000     0.00000000     0.00000000     0.00000000    -0.00358600     0.00012621
   20   100    0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000
   21    22   -0.47545600     9.43242455    -0.61373000    12.17564354    -0.00000000    -0.00000000
   21    23    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.72845800     0.62406862
   21    24   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.04028700     0.03450965
   21    25    0.95083000     1.17319473    -0.73660700    -0.90887047    -0.00000000    -0.00000000
   21    26   -0.81961100    -0.61492937    -1.05797400    -0.79377097    -0.00000000     0.00000000
   21    27   -0.36400300    -0.59860505    -0.46986400    -0.77269840     0.00000000     0.00000000
   21    28   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.06826900    -0.03213303
   21    29   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52921200    -0.24910331
   21    30   -0.57824300    -0.72824521     0.41827800     0.52678725     0.00000000    -0.00000000
   21    31    0.41827800     0.52678725     0.57824300     0.72824521     0.00000000    -0.00000000
   21    32   -0.01092500    -0.01223201    -0.01410200    -0.01578622    -0.00000000     0.00000000
   21    33   -0.00000000    -0.00000000     0.00000000     0.00000000    -1.36670600     0.17022774
   21    34    0.00000000     0.00000000     0.00000000     0.00000000     0.03139400    -0.00390756
   21    35   -0.00000000    -0.00000000     0.00000000     0.00000000     0.00000500    -0.00004136
   21    36    0.00000000     0.00000000     0.00000000     0.00000000     0.00894100    -0.08119949
   21    37   -0.14284200    -0.08578286    -0.18438400    -0.11072941    -0.00000000     0.00000000
   21    38    0.16370100     0.26683984     0.21130900     0.34444186    -0.00000000     0.00000000
   21    39   -0.53273000    -0.47687461    -0.68766100    -0.61555663     0.00000000     0.00000000
   21    40    0.19654400     0.10252776     0.25370400     0.13234719     0.00000000    -0.00000000
   21    41   -0.00000000    -0.00000000     0.00000000     0.00000000     0.00972300    -0.00367061
   21    42    0.00000000     0.00000000    -0.00000000    -0.00000000     0.28480800    -0.10757147
   21    43    0.06891100     0.05447255     0.09235300     0.07300235    -0.00000000     0.00000000
   21    44    0.09235300     0.07300235    -0.06891100    -0.05447255    -0.00000000     0.00000000
   21    45   -0.11085700    -0.02898935    -0.14309600    -0.03742056     0.00000000    -0.00000000
   21    46   -0.01323100    -0.00757525    -0.01707900    -0.00977895    -0.00000000     0.00000000
   21    47    0.29832900    -0.12091524    -0.23111500     0.09367202    -0.00000000    -0.00000000
   21    48   -0.00715500     0.01712605    -0.00923600     0.02210379    -0.00000000     0.00000000
   21    49    0.00000000     0.00000000    -0.00000000     0.00000000     0.00047600     0.00019545
   21    50   -0.00000000     0.00000000     0.00000000     0.00000000     0.04887600     0.02021856
   21    51   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.86507100    -0.60179976
   21    52    0.00000000     0.00000000     0.00000000    -0.00000000    -0.12042800    -0.08377821
   21    53   -0.00540500     0.14910490     0.00761200    -0.20999791    -0.00000000    -0.00000000
   21    54   -0.00761200     0.20999791    -0.00540500     0.14910490     0.00000000     0.00000000
   21    55    0.01031800     0.00981147     0.01331900     0.01266614     0.00000000    -0.00000000
